sample_id,task_id,condition,mode,layer,head,token_index,left_token_id,right_token_id,cosine_similarity,instruction_entropy,kl_instruction_to_lora,kl_lora_to_instruction,lora_entropy
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_pattern,10,6,25,1174,1174,0.4967882037162781,2.99776291847229,16.077838897705078,2.64880633354187,3.319434404373169
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_pattern,10,6,26,1418,1418,0.4171288311481476,2.906951665878296,13.663718223571777,2.7345781326293945,3.4424920082092285
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_pattern,10,6,27,32284,32284,0.649436354637146,2.380819797515869,5.035141944885254,2.3954811096191406,3.3858535289764404
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_pattern,10,6,28,364,364,0.7566605806350708,2.5205252170562744,9.242623329162598,2.0864481925964355,3.405912399291992
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_pattern,10,6,29,82,82,0.7097172141075134,2.702937364578247,9.21511459350586,1.9537224769592285,3.428449869155884
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_pattern,10,6,30,2363,2363,0.5651391744613647,2.336991548538208,7.322403907775879,2.199998378753662,3.467022180557251
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_pattern,10,6,31,4036,4036,0.7215894460678101,2.67234206199646,10.141289710998535,2.1104867458343506,3.5081398487091064
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_pattern,10,6,32,24716,24716,0.8317129015922546,2.7533063888549805,4.4724578857421875,1.2319869995117188,3.6157386302948
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_pattern,10,6,33,2802,2802,0.7917777895927429,2.139453649520874,5.7116594314575195,1.732428789138794,3.551436424255371
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_pattern,10,6,34,81823,81823,0.9189983010292053,1.3644028902053833,2.987689971923828,2.6169590950012207,2.9298102855682373
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_pattern,10,6,35,48,48,0.7552653551101685,1.3407063484191895,4.188453197479248,3.4999091625213623,3.614243507385254
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_pattern,10,6,36,323,323,0.5192939639091492,1.8253512382507324,3.7290518283843994,1.9625906944274902,3.3475146293640137
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_pattern,10,6,37,14765,14765,0.42493197321891785,0.6761757135391235,0.40062350034713745,3.2758567333221436,3.2040154933929443
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_pattern,10,6,38,81823,81823,0.8408006429672241,1.2793567180633545,0.7770441770553589,2.296386241912842,2.996809244155884
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_pattern,10,6,39,48,48,0.5420548915863037,1.9062176942825317,2.1792733669281006,2.2429251670837402,3.6615190505981445
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_pattern,10,6,40,304,304,0.7016229033470154,1.4700720310211182,1.1285163164138794,1.7945058345794678,3.6327810287475586
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_pattern,10,6,41,279,279,0.5818918347358704,1.9622327089309692,1.712634563446045,1.6601393222808838,3.587050437927246
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_pattern,10,6,42,3723,3723,0.3998843729496002,0.8927021026611328,2.6015207767486572,3.956584930419922,3.762824535369873
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_pattern,10,6,43,4273,4273,0.6625113487243652,1.817464828491211,1.0070950984954834,1.3520166873931885,3.6888620853424072
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_pattern,10,6,44,1174,1174,0.44028210639953613,2.610015392303467,1.8983548879623413,1.7587738037109375,3.693443775177002
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_pattern,10,6,45,264,264,0.5766139030456543,1.6256797313690186,0.09957502782344818,2.0520317554473877,3.8252711296081543
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_pattern,10,7,0,37,37,0.8002014756202698,2.741453170776367,9.476017951965332,1.2577861547470093,2.298953056335449
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_pattern,10,7,1,82276,82276,0.785423755645752,2.982919931411743,8.399868965148926,1.63424551486969,2.233013868331909
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_pattern,10,7,2,12711,12711,0.6900385618209839,2.3264694213867188,8.748125076293945,2.173253059387207,2.469329357147217
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_pattern,10,7,3,50697,50697,0.546839714050293,2.325746536254883,11.1824369430542,2.521120309829712,2.2506463527679443
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_pattern,10,7,4,430,430,0.5002234578132629,2.1494390964508057,12.280194282531738,2.8381590843200684,2.2091851234436035
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_pattern,10,7,5,81823,81823,0.5228861570358276,1.9851396083831787,10.920473098754883,3.429511547088623,2.055297374725342
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_pattern,10,7,6,48,48,0.593109667301178,1.9663642644882202,11.110630989074707,3.5206446647644043,2.1583335399627686
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_pattern,10,7,7,279,279,0.6046558022499084,2.099778413772583,14.060908317565918,3.583540439605713,2.313471555709839
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_pattern,10,7,8,2363,2363,0.5700571537017822,2.2394285202026367,12.773017883300781,2.4576711654663086,2.327443838119507
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_pattern,10,7,9,574,574,0.4696688652038574,2.552765369415283,17.06585693359375,2.977142095565796,2.459385633468628
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_pattern,10,7,10,264,264,0.605907142162323,2.5600106716156006,14.037242889404297,2.871255397796631,2.506308078765869
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_pattern,10,7,11,330,330,0.6239907145500183,2.7125792503356934,13.235886573791504,2.551935911178589,2.416375160217285
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_pattern,10,7,12,78856,78856,0.5065330266952515,2.7550480365753174,14.370676040649414,2.806438684463501,2.406142234802246
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_pattern,10,7,13,81823,81823,0.5535191297531128,1.8555073738098145,13.035118103027344,4.896373271942139,2.1145553588867188
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_pattern,10,7,14,48,48,0.42023766040802,1.8315790891647339,12.878218650817871,5.503209114074707,2.327622175216675
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_pattern,10,7,15,73944,73944,0.36972475051879883,2.4116055965423584,18.094444274902344,4.04178524017334,2.3992021083831787
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_pattern,10,7,16,330,330,0.22271032631397247,2.839250087738037,20.87066078186035,4.265453815460205,2.6993119716644287
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_pattern,10,7,17,662,662,0.43312615156173706,2.9318459033966064,18.976211547851562,3.0938310623168945,2.978358268737793
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_pattern,10,7,18,1283,1283,0.7251757383346558,2.229598045349121,11.016268730163574,2.1078736782073975,2.478832721710205
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_pattern,10,7,19,3010,3010,0.4963427484035492,2.571821928024292,14.235344886779785,2.472714424133301,2.280266284942627
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_pattern,10,7,20,1200,1200,0.6430971622467041,2.840712547302246,6.743414878845215,2.5949511528015137,2.5634727478027344
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_pattern,10,7,21,1619,1619,0.5334896445274353,2.5219717025756836,14.27818775177002,2.537572145462036,2.466268539428711
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_pattern,10,7,22,430,430,0.7004206776618958,2.5591161251068115,13.151956558227539,1.9797282218933105,2.2868056297302246
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_pattern,10,7,23,81823,81823,0.5574779510498047,1.937766194343567,10.796588897705078,2.9218153953552246,2.203850507736206
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_pattern,10,7,24,48,48,0.5145331621170044,1.9025647640228271,9.43770980834961,2.922792434692383,2.5114245414733887
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_pattern,10,7,25,1174,1174,0.7099457383155823,2.385835886001587,11.993171691894531,1.6924866437911987,2.604621648788452
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_pattern,10,7,26,1418,1418,0.6390647292137146,2.4677586555480957,9.226191520690918,1.6032040119171143,2.527503728866577
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_pattern,10,7,27,32284,32284,0.8565823435783386,1.8255740404129028,2.87422776222229,1.5468010902404785,2.2181315422058105
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_pattern,10,7,28,364,364,0.8611963391304016,1.6302289962768555,2.9017107486724854,1.571854591369629,2.3273725509643555
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_pattern,10,7,29,82,82,0.6974420547485352,1.3534806966781616,2.1226553916931152,2.3442845344543457,2.5886857509613037
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_pattern,10,7,30,2363,2363,0.8012796640396118,1.5500596761703491,2.7799465656280518,1.8353677988052368,2.524660587310791
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_pattern,10,7,31,4036,4036,0.7780837416648865,1.513822317123413,2.282170057296753,1.7632266283035278,2.6089208126068115
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_pattern,10,7,32,24716,24716,0.6467541456222534,2.166093349456787,4.082282066345215,1.8410567045211792,2.442762851715088
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_pattern,10,7,33,2802,2802,0.7315151691436768,1.1426427364349365,1.184522032737732,2.6480939388275146,2.2432923316955566
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_pattern,10,7,34,81823,81823,0.5538959503173828,0.8954511880874634,1.31478750705719,3.572497606277466,2.196719169616699
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_pattern,10,7,35,48,48,0.3297160267829895,0.7732028365135193,1.4671732187271118,3.6562516689300537,2.306854248046875
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_pattern,10,7,36,323,323,0.8264577984809875,0.9826551675796509,0.8149725198745728,2.389505624771118,2.6510438919067383
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_pattern,10,7,37,14765,14765,0.7014520764350891,0.9586819410324097,0.9287232756614685,3.211453676223755,2.692706346511841
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_pattern,10,7,38,81823,81823,0.4605202376842499,0.7888522148132324,0.5574687123298645,3.438622236251831,2.0131194591522217
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_pattern,10,7,39,48,48,0.2899625301361084,0.7643837928771973,0.762584924697876,3.5180585384368896,2.2129173278808594
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_pattern,10,7,40,304,304,0.8912087082862854,1.0311578512191772,0.40233445167541504,2.0350186824798584,3.037539005279541
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_pattern,10,7,41,279,279,0.9132641553878784,1.3264951705932617,0.519889235496521,1.4657782316207886,2.7260849475860596
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_pattern,10,7,42,3723,3723,0.8147174715995789,1.7671643495559692,1.935856819152832,2.061110734939575,3.1102614402770996
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_pattern,10,7,43,4273,4273,0.8120265007019043,1.2037279605865479,0.3359670341014862,1.9853159189224243,2.9043147563934326
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_pattern,10,7,44,1174,1174,0.812892735004425,1.307323932647705,0.9498414397239685,1.7306963205337524,3.083580732345581
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_pattern,10,7,45,264,264,0.8003256320953369,1.403798222541809,0.017262935638427734,1.2900089025497437,3.0793955326080322
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_pattern,10,8,0,37,37,0.8202520608901978,3.1159539222717285,10.448188781738281,1.2282530069351196,2.3696014881134033
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_pattern,10,8,1,82276,82276,0.9262666702270508,3.111576557159424,7.512937068939209,1.0169577598571777,2.4573025703430176
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_pattern,10,8,2,12711,12711,0.8672705292701721,2.6703391075134277,11.410858154296875,1.4283621311187744,2.7256650924682617
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_pattern,10,8,3,50697,50697,0.8214172720909119,2.7549219131469727,9.159052848815918,1.5909981727600098,2.757915735244751
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_pattern,10,8,4,430,430,0.7733927965164185,2.897707462310791,11.486587524414062,1.7336162328720093,2.786839723587036
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_pattern,10,8,5,81823,81823,0.8840976357460022,2.5155086517333984,8.937309265136719,1.4582750797271729,2.4020004272460938
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_pattern,10,8,6,48,48,0.9064561128616333,2.9044911861419678,8.79732608795166,1.152281403541565,2.324906826019287
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_pattern,10,8,7,279,279,0.5840310454368591,2.274045467376709,14.211698532104492,2.80588436126709,2.578263998031616
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_pattern,10,8,8,2363,2363,0.4142836928367615,2.785954475402832,17.265575408935547,2.6554722785949707,2.656687021255493
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_pattern,10,8,9,574,574,0.4698036313056946,2.8233282566070557,15.440813064575195,2.5476555824279785,2.8215343952178955
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_pattern,10,8,10,264,264,0.4660909175872803,2.5735976696014404,16.757253646850586,2.6829144954681396,2.8572943210601807
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_pattern,10,8,11,330,330,0.5196408033370972,2.8122196197509766,15.89649772644043,2.3587682247161865,2.8648271560668945
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_pattern,10,8,12,78856,78856,0.5737165808677673,2.8629202842712402,16.048316955566406,2.172226667404175,2.8591537475585938
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_pattern,10,8,13,81823,81823,0.9458394646644592,1.8339563608169556,8.480425834655762,2.205343723297119,2.257859468460083
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_pattern,10,8,14,48,48,0.8608916997909546,2.3016319274902344,11.755573272705078,2.505918502807617,2.7857820987701416
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_pattern,10,8,15,73944,73944,0.3342452049255371,2.694143295288086,20.259065628051758,3.2009451389312744,2.968801975250244
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_pattern,10,8,16,330,330,0.4395650327205658,3.1075406074523926,16.87565040588379,2.354980945587158,3.153101921081543
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_pattern,10,8,17,662,662,0.35417458415031433,3.131859064102173,15.189716339111328,2.262348175048828,3.091844081878662
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_pattern,10,8,18,1283,1283,0.3465941250324249,3.064035415649414,17.275806427001953,2.9684386253356934,3.1365208625793457
